#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.369766E-04   0.246659E+06   0.246659E+06   0.328860E+06   0.328858E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.144716E+01
   0.373482E-04   0.246659E+06   0.246659E+06   0.328860E+06   0.328858E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.146170E+01
   0.377235E-04   0.246659E+06   0.246659E+06   0.328860E+06   0.328857E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.147639E+01
   0.381027E-04   0.246659E+06   0.246659E+06   0.328859E+06   0.328857E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.149123E+01
   0.384856E-04   0.246659E+06   0.246659E+06   0.328859E+06   0.328856E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.150622E+01
   0.388724E-04   0.246659E+06   0.246659E+06   0.328858E+06   0.328856E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.152135E+01
   0.392631E-04   0.246659E+06   0.246659E+06   0.328858E+06   0.328855E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.153664E+01
   0.396577E-04   0.246659E+06   0.246659E+06   0.328857E+06   0.328855E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.155209E+01
   0.400562E-04   0.246659E+06   0.246659E+06   0.328857E+06   0.328854E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256638E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.156769E+01
   0.404588E-04   0.246659E+06   0.246659E+06   0.328856E+06   0.328854E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.158344E+01
   0.408654E-04   0.246659E+06   0.246659E+06   0.328856E+06   0.328853E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604633E+00   0.245515E+06   0.245515E+06   0.159935E+01
   0.412761E-04   0.246659E+06   0.246659E+06   0.328855E+06   0.328853E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245515E+06   0.161543E+01
   0.416910E-04   0.246659E+06   0.246659E+06   0.328855E+06   0.328852E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245515E+06   0.163166E+01
   0.421100E-04   0.246659E+06   0.246659E+06   0.328854E+06   0.328852E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245515E+06   0.164806E+01
   0.425332E-04   0.246659E+06   0.246659E+06   0.328854E+06   0.328851E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245515E+06   0.166462E+01
   0.429606E-04   0.246659E+06   0.246659E+06   0.328853E+06   0.328850E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245515E+06   0.168135E+01
   0.433924E-04   0.246659E+06   0.246659E+06   0.328853E+06   0.328850E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245515E+06   0.169825E+01
   0.438285E-04   0.246659E+06   0.246659E+06   0.328852E+06   0.328849E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245515E+06   0.171532E+01
   0.442690E-04   0.246659E+06   0.246659E+06   0.328852E+06   0.328849E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245514E+06   0.173256E+01
   0.447139E-04   0.246659E+06   0.246659E+06   0.328851E+06   0.328848E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604632E+00   0.245515E+06   0.245514E+06   0.174997E+01
   0.451633E-04   0.246659E+06   0.246659E+06   0.328850E+06   0.328847E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.176756E+01
   0.456172E-04   0.246659E+06   0.246659E+06   0.328850E+06   0.328847E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.178532E+01
   0.460756E-04   0.246659E+06   0.246659E+06   0.328849E+06   0.328846E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.180326E+01
   0.465387E-04   0.246659E+06   0.246659E+06   0.328849E+06   0.328845E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.182139E+01
   0.470064E-04   0.246659E+06   0.246659E+06   0.328848E+06   0.328844E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.183969E+01
   0.474789E-04   0.246659E+06   0.246659E+06   0.328847E+06   0.328844E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.185818E+01
   0.479560E-04   0.246659E+06   0.246659E+06   0.328847E+06   0.328843E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.187685E+01
   0.484380E-04   0.246659E+06   0.246659E+06   0.328846E+06   0.328842E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.189572E+01
   0.489248E-04   0.246659E+06   0.246659E+06   0.328845E+06   0.328841E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604631E+00   0.245514E+06   0.245514E+06   0.191477E+01
   0.494165E-04   0.246659E+06   0.246659E+06   0.328845E+06   0.328841E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256637E+06  -0.604630E+00   0.245514E+06   0.245514E+06   0.193401E+01
   0.499132E-04   0.246659E+06   0.246659E+06   0.328844E+06   0.328840E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256636E+06  -0.604630E+00   0.245514E+06   0.245514E+06   0.195345E+01
   0.504148E-04   0.246659E+06   0.246658E+06   0.328843E+06   0.328839E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256636E+06  -0.604630E+00   0.245514E+06   0.245514E+06   0.197308E+01
   0.509215E-04   0.246659E+06   0.246658E+06   0.328842E+06   0.328838E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256636E+06  -0.604630E+00   0.245514E+06   0.245514E+06   0.199291E+01
   0.514332E-04   0.246659E+06   0.246658E+06   0.328842E+06   0.328837E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256636E+06  -0.604630E+00   0.245514E+06   0.245514E+06   0.201294E+01
   0.519501E-04   0.246659E+06   0.246658E+06   0.328841E+06   0.328836E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256636E+06  -0.604630E+00   0.245514E+06   0.245514E+06   0.203317E+01
   0.524723E-04   0.246659E+06   0.246658E+06   0.328840E+06   0.328836E+06   0.000000E+00   0.246659E+06   0.246659E+06   0.256636E+06  -0.604630E+00   0.245514E+06   0.245514E+06   0.205360E+01
   0.529996E-04   0.246659E+06   0.246658E+06   0.328839E+06   0.328835E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604629E+00   0.245514E+06   0.245514E+06   0.207424E+01
   0.535323E-04   0.246658E+06   0.246658E+06   0.328838E+06   0.328834E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604629E+00   0.245514E+06   0.245514E+06   0.209509E+01
   0.540703E-04   0.246658E+06   0.246658E+06   0.328838E+06   0.328833E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604629E+00   0.245514E+06   0.245514E+06   0.211614E+01
   0.546137E-04   0.246658E+06   0.246658E+06   0.328837E+06   0.328832E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604629E+00   0.245514E+06   0.245514E+06   0.213741E+01
   0.551626E-04   0.246658E+06   0.246658E+06   0.328836E+06   0.328831E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604629E+00   0.245514E+06   0.245514E+06   0.215889E+01
   0.557170E-04   0.246658E+06   0.246658E+06   0.328835E+06   0.328830E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604629E+00   0.245514E+06   0.245514E+06   0.218059E+01
   0.562769E-04   0.246658E+06   0.246658E+06   0.328834E+06   0.328829E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604628E+00   0.245514E+06   0.245514E+06   0.220250E+01
   0.568425E-04   0.246658E+06   0.246658E+06   0.328833E+06   0.328828E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604628E+00   0.245514E+06   0.245514E+06   0.222464E+01
   0.574138E-04   0.246658E+06   0.246658E+06   0.328832E+06   0.328827E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604628E+00   0.245514E+06   0.245514E+06   0.224699E+01
   0.579908E-04   0.246658E+06   0.246658E+06   0.328831E+06   0.328826E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256636E+06  -0.604628E+00   0.245514E+06   0.245514E+06   0.226958E+01
   0.585736E-04   0.246658E+06   0.246658E+06   0.328830E+06   0.328825E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604628E+00   0.245514E+06   0.245514E+06   0.229239E+01
   0.591623E-04   0.246658E+06   0.246658E+06   0.328829E+06   0.328823E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604627E+00   0.245514E+06   0.245513E+06   0.231542E+01
   0.597569E-04   0.246658E+06   0.246658E+06   0.328828E+06   0.328822E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604627E+00   0.245514E+06   0.245513E+06   0.233869E+01
   0.603575E-04   0.246658E+06   0.246658E+06   0.328827E+06   0.328821E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604627E+00   0.245513E+06   0.245513E+06   0.236220E+01
   0.609641E-04   0.246658E+06   0.246658E+06   0.328826E+06   0.328820E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604627E+00   0.245513E+06   0.245513E+06   0.238594E+01
   0.615768E-04   0.246658E+06   0.246658E+06   0.328825E+06   0.328819E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604627E+00   0.245513E+06   0.245513E+06   0.240991E+01
   0.621956E-04   0.246658E+06   0.246658E+06   0.328824E+06   0.328817E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604626E+00   0.245513E+06   0.245513E+06   0.243413E+01
   0.628207E-04   0.246658E+06   0.246657E+06   0.328822E+06   0.328816E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604626E+00   0.245513E+06   0.245513E+06   0.245860E+01
   0.634521E-04   0.246658E+06   0.246657E+06   0.328821E+06   0.328815E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604626E+00   0.245513E+06   0.245513E+06   0.248331E+01
   0.640898E-04   0.246658E+06   0.246657E+06   0.328820E+06   0.328814E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604626E+00   0.245513E+06   0.245513E+06   0.250826E+01
   0.647339E-04   0.246658E+06   0.246657E+06   0.328819E+06   0.328812E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256635E+06  -0.604626E+00   0.245513E+06   0.245513E+06   0.253347E+01
   0.653845E-04   0.246658E+06   0.246657E+06   0.328818E+06   0.328811E+06   0.000000E+00   0.246658E+06   0.246658E+06   0.256634E+06  -0.604625E+00   0.245513E+06   0.245513E+06   0.255893E+01
   0.660416E-04   0.246658E+06   0.246657E+06   0.328816E+06   0.328809E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604625E+00   0.245513E+06   0.245513E+06   0.258465E+01
   0.667053E-04   0.246657E+06   0.246657E+06   0.328815E+06   0.328808E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604625E+00   0.245513E+06   0.245513E+06   0.261062E+01
   0.673757E-04   0.246657E+06   0.246657E+06   0.328814E+06   0.328806E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604625E+00   0.245513E+06   0.245513E+06   0.263686E+01
   0.680528E-04   0.246657E+06   0.246657E+06   0.328812E+06   0.328805E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604624E+00   0.245513E+06   0.245513E+06   0.266336E+01
   0.687368E-04   0.246657E+06   0.246657E+06   0.328811E+06   0.328803E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604624E+00   0.245513E+06   0.245513E+06   0.269013E+01
   0.694276E-04   0.246657E+06   0.246657E+06   0.328810E+06   0.328802E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604624E+00   0.245513E+06   0.245513E+06   0.271716E+01
   0.701254E-04   0.246657E+06   0.246657E+06   0.328808E+06   0.328800E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604623E+00   0.245513E+06   0.245513E+06   0.274447E+01
   0.708301E-04   0.246657E+06   0.246657E+06   0.328807E+06   0.328799E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604623E+00   0.245513E+06   0.245512E+06   0.277205E+01
   0.715420E-04   0.246657E+06   0.246657E+06   0.328805E+06   0.328797E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256634E+06  -0.604623E+00   0.245512E+06   0.245512E+06   0.279991E+01
   0.722610E-04   0.246657E+06   0.246657E+06   0.328804E+06   0.328795E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256633E+06  -0.604623E+00   0.245512E+06   0.245512E+06   0.282805E+01
   0.729872E-04   0.246657E+06   0.246656E+06   0.328802E+06   0.328794E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256633E+06  -0.604622E+00   0.245512E+06   0.245512E+06   0.285647E+01
   0.737208E-04   0.246657E+06   0.246656E+06   0.328801E+06   0.328792E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256633E+06  -0.604622E+00   0.245512E+06   0.245512E+06   0.288518E+01
   0.744617E-04   0.246657E+06   0.246656E+06   0.328799E+06   0.328790E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256633E+06  -0.604622E+00   0.245512E+06   0.245512E+06   0.291417E+01
   0.752100E-04   0.246657E+06   0.246656E+06   0.328797E+06   0.328788E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256633E+06  -0.604621E+00   0.245512E+06   0.245512E+06   0.294346E+01
   0.759659E-04   0.246657E+06   0.246656E+06   0.328796E+06   0.328786E+06   0.000000E+00   0.246657E+06   0.246657E+06   0.256633E+06  -0.604621E+00   0.245512E+06   0.245512E+06   0.297304E+01
   0.767294E-04   0.246657E+06   0.246656E+06   0.328794E+06   0.328784E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256633E+06  -0.604621E+00   0.245512E+06   0.245512E+06   0.300292E+01
   0.775005E-04   0.246656E+06   0.246656E+06   0.328792E+06   0.328783E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256633E+06  -0.604620E+00   0.245512E+06   0.245512E+06   0.303310E+01
   0.782794E-04   0.246656E+06   0.246656E+06   0.328790E+06   0.328781E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256632E+06  -0.604620E+00   0.245512E+06   0.245512E+06   0.306358E+01
   0.790661E-04   0.246656E+06   0.246656E+06   0.328789E+06   0.328779E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256632E+06  -0.604620E+00   0.245512E+06   0.245512E+06   0.309436E+01
   0.798608E-04   0.246656E+06   0.246656E+06   0.328787E+06   0.328777E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256632E+06  -0.604619E+00   0.245512E+06   0.245512E+06   0.312546E+01
   0.806634E-04   0.246656E+06   0.246656E+06   0.328785E+06   0.328774E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256632E+06  -0.604619E+00   0.245512E+06   0.245511E+06   0.315687E+01
   0.814740E-04   0.246656E+06   0.246655E+06   0.328783E+06   0.328772E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256632E+06  -0.604619E+00   0.245512E+06   0.245511E+06   0.318860E+01
   0.822929E-04   0.246656E+06   0.246655E+06   0.328781E+06   0.328770E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256632E+06  -0.604618E+00   0.245511E+06   0.245511E+06   0.322064E+01
   0.831199E-04   0.246656E+06   0.246655E+06   0.328779E+06   0.328768E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256632E+06  -0.604618E+00   0.245511E+06   0.245511E+06   0.325301E+01
   0.839553E-04   0.246656E+06   0.246655E+06   0.328777E+06   0.328766E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256631E+06  -0.604618E+00   0.245511E+06   0.245511E+06   0.328570E+01
   0.847991E-04   0.246656E+06   0.246655E+06   0.328775E+06   0.328763E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256631E+06  -0.604617E+00   0.245511E+06   0.245511E+06   0.331872E+01
   0.856513E-04   0.246656E+06   0.246655E+06   0.328773E+06   0.328761E+06   0.000000E+00   0.246656E+06   0.246656E+06   0.256631E+06  -0.604617E+00   0.245511E+06   0.245511E+06   0.335207E+01
   0.865121E-04   0.246656E+06   0.246655E+06   0.328770E+06   0.328758E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256631E+06  -0.604616E+00   0.245511E+06   0.245511E+06   0.338576E+01
   0.873816E-04   0.246655E+06   0.246655E+06   0.328768E+06   0.328756E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256631E+06  -0.604616E+00   0.245511E+06   0.245511E+06   0.341978E+01
   0.882598E-04   0.246655E+06   0.246655E+06   0.328766E+06   0.328754E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256631E+06  -0.604616E+00   0.245511E+06   0.245511E+06   0.345415E+01
   0.891468E-04   0.246655E+06   0.246654E+06   0.328764E+06   0.328751E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256630E+06  -0.604615E+00   0.245511E+06   0.245510E+06   0.348887E+01
   0.900428E-04   0.246655E+06   0.246654E+06   0.328761E+06   0.328748E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256630E+06  -0.604615E+00   0.245511E+06   0.245510E+06   0.352393E+01
   0.909477E-04   0.246655E+06   0.246654E+06   0.328759E+06   0.328746E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256630E+06  -0.604614E+00   0.245510E+06   0.245510E+06   0.355934E+01
   0.918617E-04   0.246655E+06   0.246654E+06   0.328756E+06   0.328743E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256630E+06  -0.604614E+00   0.245510E+06   0.245510E+06   0.359511E+01
   0.927850E-04   0.246655E+06   0.246654E+06   0.328754E+06   0.328740E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256630E+06  -0.604613E+00   0.245510E+06   0.245510E+06   0.363124E+01
   0.937175E-04   0.246655E+06   0.246654E+06   0.328751E+06   0.328737E+06   0.000000E+00   0.246655E+06   0.246655E+06   0.256629E+06  -0.604613E+00   0.245510E+06   0.245510E+06   0.366773E+01
   0.946593E-04   0.246655E+06   0.246654E+06   0.328749E+06   0.328734E+06   0.000000E+00   0.246654E+06   0.246654E+06   0.256629E+06  -0.604612E+00   0.245510E+06   0.245510E+06   0.370459E+01
   0.956107E-04   0.246654E+06   0.246654E+06   0.328746E+06   0.328731E+06   0.000000E+00   0.246654E+06   0.246654E+06   0.256629E+06  -0.604612E+00   0.245510E+06   0.245510E+06   0.374182E+01
   0.965716E-04   0.246654E+06   0.246654E+06   0.328743E+06   0.328728E+06   0.000000E+00   0.246654E+06   0.246654E+06   0.256629E+06  -0.604611E+00   0.245510E+06   0.245510E+06   0.377942E+01
   0.975421E-04   0.246654E+06   0.246653E+06   0.328741E+06   0.328725E+06   0.000000E+00   0.246654E+06   0.246654E+06   0.256629E+06  -0.604611E+00   0.245510E+06   0.245509E+06   0.381740E+01
   0.985225E-04   0.246654E+06   0.246653E+06   0.328738E+06   0.328722E+06   0.000000E+00   0.246654E+06   0.246654E+06   0.256628E+06  -0.604610E+00   0.245510E+06   0.245509E+06   0.385577E+01
   0.995126E-04   0.246654E+06   0.246653E+06   0.328735E+06   0.328719E+06   0.000000E+00   0.246654E+06   0.246654E+06   0.256628E+06  -0.604610E+00   0.245509E+06   0.245509E+06   0.389452E+01
   0.100513E-03   0.246654E+06   0.246653E+06   0.328732E+06   0.328716E+06   0.000000E+00   0.246654E+06   0.246654E+06   0.256628E+06  -0.604609E+00   0.245509E+06   0.245509E+06   0.393365E+01
